image_id,class,bounds
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1285, 505, 1298, 517)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1279, 516, 1294, 532)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(986, 1304, 995, 1313)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(983, 1313, 992, 1323)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(994, 1318, 1001, 1326)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1002, 1259, 1008, 1265)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1004, 1253, 1010, 1259)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1009, 1255, 1016, 1262)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1008, 1261, 1015, 1268)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(992, 1070, 1005, 1084)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(987, 1083, 1000, 1097)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(978, 1104, 992, 1119)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(974, 1117, 986, 1131)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(960, 1092, 978, 1111)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(953, 1110, 972, 1130)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1091, 399, 1112, 419)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1090, 421, 1098, 429)"
a87fd22d-60c9-4638-a83b-efc9fdc2eda5,oil-storage-tank,"(1099, 420, 1106, 428)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1396, 1671, 1434, 1704)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1466, 1671, 1505, 1704)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1466, 1616, 1505, 1647)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1395, 1617, 1432, 1649)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1558, 1564, 1593, 1597)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1467, 1540, 1505, 1576)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1396, 1540, 1433, 1578)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1396, 1487, 1431, 1522)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1465, 1487, 1503, 1522)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1558, 1492, 1595, 1521)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1560, 1437, 1594, 1469)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1466, 1412, 1503, 1446)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1394, 1410, 1431, 1447)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1558, 1361, 1594, 1391)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1556, 1306, 1595, 1340)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1469, 1301, 1503, 1334)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1375, 1299, 1412, 1335)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1375, 1245, 1412, 1282)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1466, 1246, 1504, 1281)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1556, 1230, 1595, 1261)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1375, 1177, 1413, 1208)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1465, 1176, 1502, 1209)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1556, 1178, 1595, 1210)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1468, 1123, 1502, 1155)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1374, 1122, 1413, 1158)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1371, 1069, 1414, 1104)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1373, 1013, 1413, 1050)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1068, 1320, 1082, 1333)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1082, 1320, 1095, 1334)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1326, 1269, 1336, 1278)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(1313, 1268, 1321, 1276)"
e00e4faa-9131-49cf-8fe8-0007f98a9a98,oil-storage-tank,"(452, 2067, 463, 2080)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(778, 677, 799, 699)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(776, 703, 798, 724)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(839, 741, 865, 767)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(990, 1063, 1004, 1076)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1013, 1062, 1030, 1077)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(979, 1092, 1004, 1115)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1007, 1084, 1039, 1117)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1046, 1091, 1067, 1115)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1151, 1023, 1187, 1058)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1212, 944, 1242, 971)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1214, 991, 1242, 1017)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(996, 1213, 1035, 1252)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1046, 1211, 1086, 1252)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(996, 1265, 1033, 1300)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1045, 1262, 1086, 1301)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1164, 1223, 1199, 1258)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1253, 1223, 1285, 1254)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1330, 1223, 1361, 1253)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1406, 1225, 1436, 1255)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1164, 1300, 1200, 1335)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1252, 1298, 1287, 1333)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1330, 1300, 1362, 1335)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1406, 1300, 1439, 1331)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1483, 1298, 1514, 1331)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1164, 1376, 1199, 1412)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1266, 1379, 1299, 1409)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1331, 1377, 1362, 1409)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1406, 1375, 1438, 1409)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1164, 1452, 1202, 1488)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1476, 1377, 1517, 1417)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1267, 1453, 1301, 1487)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1328, 1452, 1362, 1486)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1405, 1453, 1440, 1487)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1481, 1452, 1516, 1488)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1155, 1555, 1191, 1592)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1154, 1637, 1191, 1675)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1243, 1637, 1280, 1673)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1309, 1554, 1347, 1592)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1403, 1542, 1443, 1577)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1480, 1541, 1519, 1580)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1312, 1635, 1350, 1672)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1243, 1730, 1280, 1769)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1313, 1728, 1350, 1768)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1576, 1540, 1616, 1581)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1558, 1453, 1589, 1483)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1620, 1453, 1650, 1481)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1559, 1377, 1586, 1405)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1621, 1377, 1649, 1405)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1558, 1301, 1586, 1329)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1621, 1300, 1649, 1329)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1557, 1223, 1587, 1253)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1557, 1147, 1585, 1173)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1582, 1119, 1610, 1149)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1629, 1056, 1646, 1072)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1629, 1028, 1646, 1044)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1777, 1199, 1799, 1221)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1562, 708, 1593, 743)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1606, 702, 1636, 729)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1454, 832, 1501, 879)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1517, 784, 1536, 802)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1612, 777, 1631, 798)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1613, 806, 1635, 826)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1668, 755, 1700, 786)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1652, 728, 1669, 746)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(296, 2218, 362, 2284)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(378, 2216, 445, 2281)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(461, 2217, 528, 2282)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(542, 2217, 606, 2281)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(694, 2091, 742, 2139)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(694, 2027, 743, 2074)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(494, 1970, 513, 1990)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(494, 1950, 513, 1968)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(707, 1882, 741, 1917)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(783, 1880, 818, 1915)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(853, 1878, 889, 1913)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(926, 1880, 968, 1919)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(989, 1877, 1029, 1916)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(859, 1970, 887, 1995)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(909, 1959, 931, 1981)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(878, 2011, 898, 2030)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(881, 2042, 898, 2059)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(882, 2067, 897, 2081)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(908, 2067, 919, 2079)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(925, 2066, 939, 2077)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(910, 2032, 932, 2054)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(909, 1998, 932, 2019)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(956, 1972, 992, 2009)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(958, 2034, 995, 2069)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1024, 2030, 1047, 2052)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1297, 2226, 1336, 2264)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1403, 2328, 1442, 2365)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1404, 2431, 1442, 2471)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1517, 2513, 1558, 2552)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1587, 2329, 1626, 2365)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1677, 2459, 1710, 2493)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1752, 2256, 1785, 2292)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1754, 2443, 1779, 2468)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1754, 2541, 1790, 2560)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1842, 2470, 1875, 2502)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1855, 2260, 1891, 2294)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1958, 2262, 1992, 2296)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(2234, 2286, 2271, 2323)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(2227, 2395, 2272, 2440)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(2332, 2500, 2368, 2535)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(2334, 2389, 2369, 2424)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1700, 1078, 1718, 1098)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1700, 1106, 1719, 1123)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1784, 1408, 1800, 1425)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1265, 944, 1283, 965)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1080, 1459, 1102, 1481)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1058, 1459, 1079, 1481)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1038, 1460, 1055, 1477)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1045, 1532, 1063, 1549)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1079, 1533, 1096, 1552)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1066, 1608, 1084, 1625)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1086, 1635, 1103, 1651)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1068, 1635, 1087, 1652)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(713, 1627, 743, 1657)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(720, 1716, 749, 1744)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(749, 1785, 776, 1812)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(750, 1767, 765, 1784)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(725, 1761, 744, 1782)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(704, 1761, 724, 1783)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(684, 1761, 703, 1783)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(664, 1763, 682, 1780)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(608, 1659, 658, 1708)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(597, 1725, 648, 1776)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1723, 624, 1737, 640)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1723, 610, 1736, 623)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1744, 625, 1761, 639)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1744, 609, 1758, 623)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1720, 723, 1732, 735)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1721, 749, 1733, 761)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1685, 1334, 1704, 1354)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1686, 1268, 1704, 1287)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1842, 1315, 1855, 1329)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1473, 1247, 1488, 1260)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(553, 1630, 570, 1647)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1768, 1410, 1780, 1422)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1751, 1409, 1762, 1420)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1749, 1392, 1762, 1405)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1632, 1232, 1649, 1248)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1445, 1252, 1455, 1262)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1425, 725, 1434, 734)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1436, 729, 1447, 740)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1455, 741, 1465, 751)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1461, 735, 1470, 743)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1588, 1019, 1599, 1029)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1005, 1720, 1014, 1729)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1035, 1720, 1044, 1730)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1024, 1721, 1034, 1731)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1023, 1739, 1036, 1749)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1020, 1788, 1030, 1797)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1021, 1804, 1030, 1814)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1020, 1814, 1030, 1823)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(548, 1733, 561, 1746)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(788, 1725, 799, 1735)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(734, 1620, 744, 1630)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(809, 1697, 820, 1706)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(435, 2189, 444, 2199)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(429, 2194, 437, 2201)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(866, 1323, 873, 1331)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(860, 1324, 867, 1333)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(858, 1316, 867, 1324)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(866, 1316, 873, 1323)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(860, 1300, 866, 1306)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(860, 1296, 867, 1301)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(859, 1288, 868, 1297)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(859, 1281, 867, 1290)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(860, 1277, 866, 1281)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(860, 1271, 866, 1276)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(857, 1259, 864, 1263)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(861, 1255, 867, 1262)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(846, 1335, 854, 1342)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(846, 1322, 855, 1332)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(847, 1311, 853, 1316)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(847, 1305, 854, 1311)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(847, 1294, 854, 1302)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(848, 1285, 854, 1292)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(846, 1276, 855, 1285)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(846, 1264, 856, 1275)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(847, 1254, 857, 1265)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(920, 1639, 933, 1652)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1479, 1678, 1489, 1688)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(1020, 2062, 1031, 2071)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(687, 1783, 695, 1789)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(687, 1787, 695, 1794)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(698, 1785, 704, 1790)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(698, 1790, 705, 1795)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(703, 1785, 708, 1789)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(703, 1790, 708, 1795)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(931, 1657, 939, 1666)"
1cdf51ee-e753-437f-b22f-7fcd7e9e2bfe,oil-storage-tank,"(926, 1657, 934, 1663)"
